									
									
	28	1997-09-11	A	San Jose	1-0	W	15-13	Damian (Sutter) 70 	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Richard Farrer, Mark Santel, Daniel Peinado (Tom Soehn 85), Alain Sutter, Ted Eck, Damian (Jason Kreis 75), Dante Washington (Gerell Elliott 83) 
	29	1997-09-14	H	Los Angeles	1-3	L	15-14	Santel (Sutter) 89 	Mark Dodd, Joey Martinez (Mark Santel 46), Brandon Pollard, Wade Webber, Richard Farrer, Jorge Rodriguez, Daniel Peinado (Gerell Elliott 64), Alain Sutter, Ted Eck (Jason Kreis 46), Damian, Dante Washington
	30	1997-09-16	A	MetroStars	1-0	W	16-14	Kreis (Suarez) 33	Garth Lagerwey, Eric Dade, Tom Soehn, Wade Webber, Mark Santel, Jorge Flores (Richard Farrer 82), Brian Haynes (Jorge Rodriguez 70), Jason Kreis, Temoc Suarez (Dante Washington 70), Ted Eck, Gerell Elliott
	31	1997-09-19	A	Los Angeles	1-2	L	16-15	Damian (pk) 54 	Mark Dodd, Eric Dade, Joey Martinez (Tom Soehn 27), Brandon Pollard, Richard Farrer (Mark Santel 46), Jorge Rodriguez, Daniel Peinado (sent off 76), Alain Sutter, Ted Eck, Damian, Dante Washington (Jason Kreis 76) 
	32	1997-09-25	H	New England	1-2	L	16-16	Elliott (Damian) 31	Mark Dodd, Brandon Pollard, Tom Soehn, Wade Webber, Richard Farrer, Mark Santel, Jason Kreis, Alain Sutter, Ted Eck (Jorge Flores 71), Damian (Dante Washington 68), Gerell Elliott 
	P-QF	1997-10-05	A	Los Angeles	0-0	W			Mark Dodd, Eric Dade, Wade Webber, Brandon Pollard (Mark Santel 73), Tom Soehn, Richard Farrer, Daniel Peinado (Jason Kreis 77), Alain Sutter, Ted Eck, Gerell Elliott (Dante Washington 70), Damian 
	P-QF	1997-10-08	H	Los Angeles	3-0	W		Washington (Santel, Damian) 29; Washington (Sutter) 69; Peinado (Kreis) 86	Mark Dodd, Eric Dade, Wade Webber, Tom Soehn, Jorge Rodriguez, Mark Santel, Daniel Peinado, Alain Sutter (Richard Farrer 82), Ted Eck, Damian (Jason Kreis 60), Dante Washington (Gerell Elliott 71)
	P-SF	1997-10-12	H	Colorado	0-1	L			Mark Dodd, Eric Dade, Wade Webber, Tom Soehn (Brian Haynes 86), Jorge Rodriguez, Mark Santel (Richard Farrer 66), Daniel Peinado, Jason Kreis, Ted Eck (Gerell Elliott 73), Dante Washington, Damian
	P-SF	1997-10-15	A	Colorado	1-2	L		Damian (Eck, Rodriguez) 5 	Mark Dodd, Eric Dade, Wade Webber, Tom Soehn, Mark Santel, Jorge Rodriguez, Daniel Peinado (Richard Farrer 88), Alain Sutter (Jason Kreis 34), Ted Eck, Dante Washington, Damian (Gerell Elliott 66) 
	OC-F	1997-10-29	N	DC United	0-0	D			Mark Dodd, Tom Soehn, Wade Webber, Brandon Pollard, Richard Farrer (Jorge Rodriguez 68), Mark Santel (Jason Kreis 100), Ted Eck, Daniel Peinado, Alain Sutter, Gerell Elliott (Damian 73), Dante Washington
	CW-G	1998-03-04	H	Necaxa	1-4	L		Washington 57	Mark Dodd, Eric Dade (Richard Farrer 46), Tom Soehn, Brandon Pollard, Jorge Rodriguez, Jason Kreis, Leonel Alvarez, Alain Sutter, Ted Eck (Darren Sawatzky 66), Dante Washington, Temoc Suarez
	CW-G	1998-03-08	H	Cruz Azul	1-2	L		Washington 56	Mark Dodd, Richard Farrer, Jorge Rodriguez, Brandon Pollard, Leonel Alvarez, Mark Santel, Jorge Flores (Gerell Elliott 70), Alain Sutter, Brian Haynes (Temoc Suarez 75), Jason Kreis, Dante Washington.
	1	1998-03-21	H	Colorado	1-1	W	1-0	Washington (Sutter, Kreis) 37 	Garth Lagerwey, Brandon Pollard, Tom Soehn, Jorge Rodriguez, Mark Santel, Leonel Alvarez, Brian Haynes (Jorge Flores 75), Jason Kreis (Darren Sawatzky 88), Alain Sutter, Ted Eck (sent off 68), Dante Washington (Gerell Elliott 80)
	2	1998-03-29	H	Columbus	2-1	W	2-0	Elliott (Kreis, Santel) 39; Washington (Kreis) 66	Garth Lagerwey, Jorge Rodriguez, Tom Soehn, Brandon Pollard, Leonel Alvarez, Jorge Flores, Jason Kreis, Mark Santel, Alain Sutter (Richard Farrer 72), Gerell Elliott (Brian Haynes 57), Dante Washington (Mickey Trotman 78)
	3	1998-04-05	A	San Jose	2-2	W	3-0	Eck (Suarez, Alvarez) 5; Kreis (Suarez) 48	Garth Lagerwey, Brandon Pollard, Tom Soehn, Jorge Rodriguez, Richard Farrer, Leonel Alvarez, Ted Eck, Alain Sutter, Jason Kreis, Dante Washington, Temoc Suarez (Brian Haynes 75)
	4	1998-04-11	A	Tampa Bay	1-3	L	3-1	Flores (Sutter) 57 	Garth Lagerwey, Tom Soehn, Brandon Pollard, Jorge Rodriguez, Mark Santel (Richard Farrer 46), Ted Eck (Jorge Flores 57), Leonel Alvarez, Alain Sutter, Temoc Suarez (Gerell Elliott 46), Jason Kreis, Dante Washington
