									
									
	7	2005-05-21	H	New England	2-2	D	2-2-3	Gaven 3 (Ward 1, Guevara 2) 16; Wolyniec 1 (Magee 2, Lisi 1) 83	Zach Wells, Chris Leitch, Jeff Agoos (Jeff Parke 76), Tim Regan, Tim Ward, Eddie Gaven (Mike Magee 74), Michael Bradley, Amado Guevara, Mark Lisi, Youri Djorkaeff (John Wolyniec 80), Abbe Ibrahim (sent off 66).
	8	2005-05-25	A	Kansas City	0-1	L	2-3-3		Zach Wells, Chris Leitch, Jeff Parke, Tim Regan, Tim Ward (Carlos Mendes 62), Eddie Gaven, Michael Bradley (Sergio Galvan Rey 83), Amado Guevara, Mark Lisi (Gilberto Flores 69), Youri Djorkaeff, John Wolyniec.
	9	2005-05-28	A	Columbus	3-0	W	3-3-3	Djorkaeff 1 (Gaven 2) 38; Gaven 4 (Ibrahim 2, Bradley 1) 47; Ibrahim 1 (Wolyniec 3, Guevara 3) 89	Zach Wells, Chris Leitch, Carlos Mendes, Jeff Parke, Tim Regan, Eddie Gaven (Seth Stammler 89), Michael Bradley, Amado Guevara, Mike Magee (Gilberto Flores 73), Youri Djorkaeff (John Wolyniec 68), Abbe Ibrahim.
	10	2005-05-31	H	Chicago	2-1	W	4-3-3	Wolyniec 2 (Guevara 4) 76; Guevara 5 (Ibrahim 3) 93+	Zach Wells, Tim Regan, Carlos Mendes, Jeff Parke, Chris Leitch, Michael Bradley, Youri Djorkaeff (John Wolyniec 46), Eddie Gaven, Mike Magee (Mark Lisi 60), Amado Guevara, Abbe Ibrahim.
	11	2005-06-04	A	Los Angeles	2-2	D	4-3-4	Ibrahim 2 (Guevara 5) 5; Galvan Rey 3 (Lisi 2, Magee 3) 72	Zach Wells, Chris Leitch, Jeff Parke, Jeff Agoos, Tim Regan, Mike Magee, Michael Bradley, Mark Lisi, Amado Guevara, Abbe Ibrahim (Sergio Galvan Rey 46), John Wolyniec.
	12	2005-06-12	H	DC United	0-0	D	4-3-5		Zach Wells, Chris Leitch, Carlos Mendes, Jeff Parke, Tim Regan, Michael Bradley, Mark Lisi, Amado Guevara, Mike Magee (Sergio Galvan Rey 60), Ante Razov (Abbe Ibrahim 69), Youri Djorkaeff.
	13	2005-06-18	H	Columbus	3-2	W	5-3-5	Razov 2 (Djorkaeff 3, Bradley 2) 31; Razov 3 (Guevara 6) 33; Djorkaeff 2 (penalty kick) 70	Zach Wells, Chris Leitch, Jeff Agoos (Carlos Mendes 82), Jeff Parke, Tim Regan, Mike Magee (Sergio Galvan Rey 86), Michael Bradley, Mark Lisi, Amado Guevara, Ante Razov, Youri Djorkaeff (Seth Stammler 90).
	14	2005-06-25	A	New England	2-4	L	5-4-5	Djorkaeff 3 (penalty kick) 67; Galvan Rey 4 (Gaven 3, Leitch 1) 68	Zach Wells, Chris Leitch, Jeff Agoos, Jeff Parke, Tim Regan, Mike Magee (Eddie Gaven 65), Michael Bradley, Mark Lisi, Amado Guevara, Youri Djorkaeff (Seth Stammler 88), Sergio Galvan Rey.
	15	2005-07-04	A	Real Salt Lake	2-2	D	5-4-6	Razov 4 (unassisted) 44; Magee 1 (Gaven 4, Razov 2) 48	Zach Wells, Chris Leitch, Jeff Agoos, Jeff Parke, Carlos Mendes, Michael Bradley, Mike Magee (Tim Regan 87), Eddie Gaven, Mark Lisi, Sergio Galvan Rey, Ante Razov.
	16	2005-07-09	H	Los Angeles	2-1	W	6-4-6	Guevara 6 (penalty kick) 14; Gaven 5 (Guevara 7) 67	Zach Wells, Chris Leitch, Jeff Parke, Tim Regan, Jeff Agoos, Michael Bradley (Mike Magee 66), Amado Guevara, Eddie Gaven, Mark Lisi (Carlos Mendes 75), Ante Razov, Sergio Galvan Rey (Abbe Ibrahim 72).
	17	2005-07-16	H	Colorado	1-1	D	6-4-7	Razov 5 (unassisted) 51	Zach Wells, Chris Leitch, Carlos Mendes, Jeff Parke, Jeff Agoos, Eddie Gaven, Michael Bradley, Mark Lisi (Mike Magee 89), Amado Guevara, Ante Razov (Abbe Ibrahim 84), Youri Djorkaeff (Sergio Galvan Rey 46).
	18	2005-07-20	A	Columbus	0-1	L	6-5-7		Tony Meola, Chris Leitch, Carlos Mendes, Jeff Parke, Jeff Agoos, Eddie Gaven, Michael Bradley, Mark Lisi, Mike Magee, Sergio Galvan Rey, Ante Razov (Abbe Ibrahim 77).
	19	2005-07-23	A	San Jose	1-2	L	6-6-7	own goal (Clark) 32	Tony Meola, Ryan Suarez (Chris Leitch 66), Carlos Mendes, Jeff Parke (Seth Stammler 87), Jeff Agoos, Eddie Gaven, Mark Lisi (Danilo da Silva 76), Mike Magee, Sergio Galvan Rey, Abbe Ibrahim, Ante Razov.
	20	2005-07-27	H	Dallas	3-2	W	7-6-7	Razov 6 (Lisi 3, Djorkaeff 4) 7; Magee 2 (unassisted) 68; Galvan Rey 5 (Razov 3) 74	Tony Meola, Chris Leitch, Carlos Mendes, Jeff Parke (Seth Stammler 46), Jeff Agoos, Sergio Galvan Rey, Michael Bradley (Mike Magee 64), Mark Lisi, Eddie Gaven (Danilo da Silva 89), Ante Razov, Youri Djorkaeff.
	OC-4th	2005-08-03	A	Rochester	1-3	L		Galvan Rey (unassisted) 85	Zach Wells, Danilo da Silva (Jeff Agoos 85), Chris Leitch (Tim Ward 65), Carlos Mendes, Seth Stammler, Michael Bradley, Mark Lisi, Eddie Gaven, Mike Magee, Sergio Galvan Rey, Abbe Ibrahim (Ante Razov 59)
	21	2005-08-06	A	Dallas	2-2	D	7-6-8	Djorkaeff 4 (unassisted) 47; Djorkaeff 5 (Razov 4) 53	Tony Meola, Chris Leitch, Carlos Mendes (Danilo da Silva 65), Seth Stammler, Jeff Agoos, Eddie Gaven (Mike Magee 60), Michael Bradley, Mark Lisi (Sergio Galvan Rey 46), Amado Guevara, Youri Djorkaeff, Ante Razov.
	22	2005-08-10	A	DC United	0-3	L	7-7-8		Tony Meola, Chris Leitch (Mike Magee 72), Jeff Parke, Seth Stammler, Jeff Agoos, Eddie Gaven, Michael Bradley, Amado Guevara (sent off 45), Youri Djorkaeff (Abbe Ibrahim 78), Sergio Galvan Rey, Ante Razov.
	23	2005-08-14	H	Columbus	2-1	W	8-7-8	Galvan Rey 6 (Magee 4, Parke 1) 47; Djorkaeff 6 (unassisted) 66	Tony Meola, Chris Leitch, Jeff Parke, Seth Stammler, Jeff Agoos (Tim Ward 57), Eddie Gaven (Danilo da Silva 88), Michael Bradley, Mike Magee, Sergio Galvan Rey, Youri Djorkaeff, Ante Razov (Eric Quill 85).
	24	2005-08-21	H	Chivas USA	3-3	D	8-7-9	Guevara 7 (penalty kick) 5; Guevara 8 (penalty kick) 69; Guevara 9 (Youri Djorkaeff 5) 94+	Tony Meola, Tim Ward (Eric Quill 84), Jeff Parke, Ryan Suarez (Abbe Ibrahim 70), Tim Regan, Eddie Gaven, Michael Bradley, Amado Guevara, Mike Magee (Danilo da Silva 70), Youri Djorkaeff, Sergio Galvan Rey.
	25	2005-09-03	H	Kansas City	2-2	D	8-7-10	Djorkaeff 7 (Guevara 7) 27; Razov 7 (unassisted) 88	Tony Meola, Tim Regan, Tim Ward, Carlos Mendes, Jeff Agoos, Eddie Gaven (Sergio Galvan Rey 62), Michael Bradley (Mark Lisi 75), Amado Guevara, Mike Magee, Youri Djorkaeff, Abbe Ibrahim (Ante Razov 56).
	26	2005-09-10	A	Kansas City	1-0	W	9-7-10	Gaven 6 (Ward 2) 44	Tony Meola, Tim Regan (sent off 65), Jeff Agoos, Tim Ward, Carlos Mendes, Michael Bradley, Amado Guevara, Mike Magee, Eddie Gaven (Mark Lisi 83), Youri Djorkaeff (Chris Leitch 70), Ante Razov (Abbe Ibrahim 91+).
	27	2005-09-17	H	New England	5-4	W	10-7-10	Magee 3 (Djorkaeff 6, Bradley 3) 7; Djorkaeff 8 (Guevara 8, Razov 5) 51; Guevara 10 (Ward 3, Razov 6) 59; Magee 4 (Bradley 4) 76; Djorkaeff 9 (unassisted) 86	Tony Meola, Chris Leitch (Ryan Suarez 87), Jeff Agoos, Carlos Mendes, Tim Ward, Eddie Gaven (Mark Lisi 79), Michael Bradley, Amado Guevara, Mike Magee, Youri Djorkaeff, Ante Razov (Sergio Galvan Rey 82).
	28	2005-09-24	A	New England	0-1	L	10-8-10		Tony Meola, Chris Leitch, Jeff Agoos, Carlos Mendes, Tim Ward, Eddie Gaven (Sergio Galvan Rey 81), Michael Bradley, Amado Guevara, Mike Magee (Mark Lisi 74), Youri Djorkaeff, Ante Razov.
	29	2005-10-01	H	DC United	1-4	L	10-9-10	Magee 5 (Lisi 4, Djorkaeff 7) 19	Tony Meola, Chris Leitch (Sergio Galvan Rey 71), Jeff Agoos, Carlos Mendes, Tim Ward, Mike Magee, Michael Bradley, Mark Lisi, Eddie Gaven, Ante Razov, Youri Djorkaeff.
	30	2005-10-05	A	Chicago	2-2	D	10-9-11	Gaven 7 (Guevara 9) 21; Gaven 8 (Magee 5, Guevara 10) 25	Tony Meola, Chris Leitch, Jeff Agoos, Jason Hernandez (Ryan Suarez 88), Tim Regan, Eddie Gaven, Michael Bradley, Amado Guevara (Mark Lisi 79), Mike Magee, Youri Djorkaeff (Sergio Galvan Rey 88), Ante Razov (sent off 80)
	31	2005-10-08	A	DC United	2-1	W	11-9-11	Galvan Rey 7 (Guevara 11) 17; Djorkaeff 10 (Stammler 1) 68	Tony Meola, Jeff Agoos, Carlos Mendes, Tim Regan, Jason Hernandez, Eddie Gaven, Amado Guevara, Mark Lisi, Mike Magee (Seth Stammler 57), Youri Djorkaeff, Sergio Galvan Rey (Jeff Parke 90),
	32	2005-10-16	A	Chivas USA	2-0	W	12-9-11	Bradley 1 (Lisi 5) 49; Guevara 11 (unassisted) 94+	Tony Meola, Jason Hernandez, Carlos Mendes, Jeff Agoos, Eddie Gaven (Seth Stammler 84), Amado Guevara, Mark Lisi, Tim Regan, Michael Bradley, Youri Djorkaeff, Sergio Galvan Rey (Ante Razov 68).
	P-QF	2005-10-22	H	New England	1-0	W		Guevara 1 (Djorkaeff 1, Stammler 1) 34	Tony Meola, Jason Hernandez, Carlos Mendes, Jeff Agoos, Eddie Gaven, Mark Lisi, Amado Guevara, Michael Bradley, Seth Stammler, Youri Djorkaeff, Sergio Galvan Rey.
	P-QF	2005-10-29	A	New England	1-3	L		Djorkaeff 1 (Galvan Rey 1) 59	Tony Meola, Jason Hernandez, Carlos Mendes, Jeff Agoos, Eddie Gaven, Michael Bradley, Amado Guevara, Mark Lisi (Ante Razov 85), Seth Stammler, Youri Djorkaeff, Sergio Galvan Rey.
	1	2006-04-02	A	DC United	2-2	D	0-0-1	Djorkaeff 1 (unassisted) 15; Buddle 1 (unassisted) 18	Tony Meola, Marvell Wynne, Taylor Graham, Carlos Mendes, Jeff Parke, Seth Stammler (Peter Canero 81), Amado Guevara, Danny O'Rourke, Chris Henderson, Edson Buddle, Youri Djorkaeff (Mark Lisi 90),
	2	2006-04-08	H	New England	0-0	D	0-0-2		Tony Meola, Marvell Wynne, Taylor Graham, Jeff Parke, Carlos Mendes, Seth Stammler (Peter Canero 79), Amado Guevara, Danny O'Rourke, Chris Henderson, Youri Djorkaeff, Edson Buddle.
	3	2006-04-15	A	Real Salt Lake	1-1	D	0-0-3	Guevara 1 (unassisted) 77	Tony Meola, Marvell Wynne, Taylor Graham, Jeff Parke, Carlos Mendes, Peter Canero, Amado Guevara, Danny O'Rourke, Chris Henderson (Seth Stammler 69), Youri Djorkaeff (Thiago Martins 79), Edson Buddle.
	4	2006-04-22	H	DC United	1-4	L	0-1-3	Djorkaeff 2 (Magee 1) 86	Tony Meola, Marvell Wynne, Taylor Graham, Danny O'Rourke, Carlos Mendes, Youri Djorkaeff, Mike Magee, Amado Guevara, Chris Henderson (Seth Stammler 65), Peguero Jean Philippe, Edson Buddle.
	5	2006-04-29	A	Chivas USA	0-0	D	0-1-4		Tony Meola, Marvell Wynne, Carlos Mendes, Jeff Parke, Taylor Graham, Chris Henderson, Amado Guevara, Danny O'Rourke, Seth Stammler, Edson Buddle (Mike Magee 42), Youri Djorkaeff,
	6	2006-05-13	H	Chicago	1-1	D	0-1-5	Peguero 1 (Stammler 1, Lisi 1) 27	Jon Conway, Steve Jolley, Jeff Parke, Carlos Mendes, Seth Stammler, Amado Guevara (Marvell Wynne 55), Mark Lisi (Elie Ikangu 84), Danny O'Rourke, Chris Henderson (Peter Canero 76), Youri Djorkaeff, Peguero Jean Philippe.
	7	2006-05-20	H	Chivas USA	5-4	W	1-1-5	Peguero 2 (Henderson 1) 20; Peguero 3 (Mendes 1) 38; Stammler 1 (Peguero 2) 54; Stammler 2 (Djorkaeff 1) 69; Peguero 4 (Lisi 2, Djorkaeff 2) 89	Jon Conway, Jeff Parke, Carlos Mendes, Steve Jolley, Seth Stammler, Youri Djorkaeff, Mark Lisi, Danny O'Rourke, Chris Henderson (Peter Canero 67), Peguero Jean Philippe, Edson Buddle (Mike Magee 88).
	8	2006-05-24	H	Dallas	1-2	L	1-2-5	Stammler 3 (Lisi 3) 8	Tony Meola, Jeff Parke, Carlos Mendes (Taylor Graham 65), Steve Jolley, Seth Stammler, Youri Djorkaeff, Mark Lisi (Mike Magee 79), Danny O'Rourke, Chris Henderson, Peguero Jean Philippe, Edson Buddle.
	9	2006-06-03	A	Kansas City	1-1	D	1-2-6	Henderson 1 (Jolley 1, Lisi 4) 30	Tony Meola, Jeff Parke, Carlos Mendes, Steve Jolley, Chris Henderson, Amado Guevara, Mark Lisi (Peter Canero 78), Danny O'Rourke, Seth Stammler, Peguero Jean Philippe, Youri Djorkaeff (Edson Buddle 67).
	10	2006-06-10	H	Houston	1-1	D	1-2-7	Peguero 5 (unassisted) 2	Tony Meola, Jeff Parke, Carlos Mendes (Marvell Wynne 77), Steve Jolley, Chris Henderson (Peter Canero 68), Youri Djorkaeff, Mark Lisi (Amado Guevara 61), Danny O'Rourke, Seth Stammler, Peguero Jean Philippe, Edson Buddle.
	11	2006-06-17	H	Los Angeles	2-1	W	2-2-7	Buddle 2 (Djorkaeff 3) 27; Peguero 6 (Stammler 2) 28	Tony Meola, Steve Jolley, Carlos Mendes, Jeff Parke, Chris Henderson (Marvell Wynne 59), Youri Djorkaeff, Mark Lisi (Mike Magee 56), Danny O'Rourke, Seth Stammler, Peguero Jean Philippe, Edson Buddle.
	12	2006-06-25	A	Chicago	0-2	L	2-3-7		Tony Meola, Jeff Parke, Carlos Mendes, Steve Jolley, Chris Henderson (Mike Magee 71), Youri Djorkaeff, Mark Lisi (Amado Guevara 56), Danny O'Rourke, Seth Stammler (Marvell Wynne 14), Peguero Jean Philippe, Edson Buddle.
	13	2006-06-28	H	Columbus	0-0	D	2-3-8		Tony Meola, Jeff Parke, Carlos Mendes, Steve Jolley, Chris Henderson (Mike Magee 71), Youri Djorkaeff, Amado Guevara, Danny O'Rourke, Seth Stammler, Peguero Jean Philippe, Edson Buddle (Marvell Wynne 85).
	14	2006-07-01	A	New England	2-3	L	2-4-8	Buddle 3 (unassisted) 24; Magee 1 (Stammler 3, Buddle 1) 66	Tony Meola, Jeff Parke, Carlos Mendes, Steve Jolley, Chris Henderson (Jordan Cila 77), Danny O'Rourke, Amado Guevara, Marvell Wynne, Seth Stammler, Mike Magee, Edson Buddle.
	15	2006-07-04	A	Los Angeles	0-1	L	2-5-8		Tony Meola, Marvell Wynne, Carlos Mendes, Jeff Parke (Jordan Cila 83), Steve Jolley (Joe Vide 15), Seth Stammler, Amado Guevara, Danny O'Rourke, Chris Henderson, Mike Magee, Edson Buddle.
	16	2006-07-08	A	Dallas	1-2	L	2-6-8	Magee 2 (Buddle 2, Laventure 1) 80	Tony Meola, Marvell Wynne (Jerrod Laventure 67), Carlos Mendes, Jeff Parke, Seth Stammler, Chris Henderson (Joe Vide 76), Amado Guevara, Danny O'Rourke (Taylor Graham 89), Mike Magee, Peguero Jean Philippe, Edson Buddle.
	17	2006-07-14	H	Colorado	1-0	W	3-6-8	Guevara 2 (penalty kick) 35	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Seth Stammler, Mike Magee, Amado Guevara, Danny O'Rourke, Chris Henderson (Joe Vide 84), Edson Buddle (Jerrod Laventure 69), Peguero Jean Philippe.
	18	2006-07-19	A	Columbus	2-0	W	4-6-8	Henderson 2 (Buddle 3) 50; Laventure 1 (Peguero 3, Conway 1) 90	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Seth Stammler, Mike Magee (Mark Lisi 92+), Amado Guevara, Danny O'Rourke, Chris Henderson (Todd Dunivant 75), Peguero Jean Philippe, Edson Buddle (Jerrod Laventure 85).
	19	2006-07-22	H	Kansas City	1-0	W	5-6-8	Magee 3 (Stammler 4, Wynne 1) 25	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant, Seth Stammler, Amado Guevara, Danny O'Rourke, Chris Henderson (Jerrod Laventure 72), Mike Magee, Edson Buddle (Steve Jolley 90).
	20	2006-07-29	A	Houston	1-1	D	5-6-9	Henderson 3 (Guevara 1) 67	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant, Chris Henderson (Elie Ikangu 74), Amado Guevara, Danny O'Rourke (sent off 71), Seth Stammler, Mike Magee (Steve Jolley 93+), Edson Buddle (Jerrod Laventure 89).
	OC-4th	2006-08-02	A	Wilmington	2-1	W		Stammler (Magee) 4; Cila (O'Rourke) 86	Tony Meola, Todd Dunivant (Elie Ikangu 46), Marvell Wynne (Steve Jolley 33), Danny O'Rourke, Carlos Mendes, Seth Stammler, Mike Magee, Edson Buddle (Taylor Graham 90), Chris Henderson, Jeff Parke, Jerrod Laventure (Jordan Cila 46)
	21	2006-08-16	H	DC United	0-0	D	5-6-10		Tony Meola, Jeff Parke, Marvell Wynne, Todd Dunivant, Carlos Mendes, Mike Magee (Joe Vide 63), Amado Guevara, Dema Kovalenko, Chris Henderson, Youri Djorkaeff, Edson Buddle.
	22	2006-08-19	A	Columbus	0-1	L	5-7-10		Tony Meola, Marvell Wynne (Danny O'Rourke 62), Carlos Mendes, Jeff Parke (Steve Jolley 78), Todd Dunivant, Seth Stammler, Amado Guevara, Dema Kovalenko, Chris Henderson, Youri Djorkaeff, Edson Buddle (John Wolyniec 80).
	OC-QF	2006-08-23	A	DC United	1-3	L		Guevara (unassisted) 41	Tony Meola, Marvell Wynne (Todd Dunivant 70), Taylor Graham, Carlos Mendes (Jeff Parke 86), Steve Jolley, Seth Stammler, Amado Guevara, Danny O'Rourke, Chris Henderson, Edson Buddle (Jordan Cila 67), Youri Djorkaeff (Jozy Altidore 74),
	23	2006-08-26	H	Real Salt Lake	6-0	W	6-7-10	Buddle 4 (Dunivant 2, Wolyniec 1) 54; Buddle 5 (Wynne 2) 61; Buddle 6 (unassisted) 72; Cila 1 (Guevara 2) 77; Dunivant 1 (Wolyniec 2, Guevara 3) 79; Wolyniec 2 (unassisted) 86	Tony Meola, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant (Steve Jolley 80), Danny O'Rourke, Amado Guevara, Dema Kovalenko, Chris Henderson (Edson Buddle 46), Youri Djorkaeff (Jordan Cila 76), John Wolyniec.
	24	2006-08-30	A	Kansas City	2-2	D	6-7-11	Wolyniec 3 (Guevara 4) 30; Dunivant 2 (Djorkaeff 4) 53	Tony Meola, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant, Youri Djorkaeff (Chris Henderson 74), Amado Guevara, Danny O'Rourke, Dema Kovalenko, Edson Buddle (Jordan Cila 46) (Steve Jolley 94+), John Wolyniec.
	25	2006-09-03	A	Chicago	1-2	L	6-8-11	Wolyniec 4 (unassisted) 78	Tony Meola, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant, Joe Vide (Blake Camp 89), Amado Guevara, Dema Kovalenko, Seth Stammler, Chris Henderson (Edson Buddle 59), John Wolyniec,
	26	2006-09-09	A	New England	0-1	L	6-9-11		Jon Conway, Marvell Wynne, Carlos Mendes (Taylor Graham 93+), Seth Stammler, Jeff Parke, Amado Guevara (sent off 81), Dema Kovalenko, Danny O'Rourke (Jozy Altidore 81), Joe Vide (Chris Henderson 62), Edson Buddle, John Wolyniec.
	27	2006-09-16	H	Columbus	1-0	W	7-9-11	Altidore 1 (Stammler 5) 83	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Seth Stammler, Chris Henderson (Joe Vide 81), Youri Djorkaeff, Danny O'Rourke (Mike Magee 61, sent off 64), Dema Kovalenko, John Wolyniec (Jozy Altidore 74), Edson Buddle.
	28	2006-09-20	H	New England	0-2	L	7-10-11		Jon Conway, Jeff Parke, Marvell Wynne, Taylor Graham, Seth Stammler, Dema Kovalenko, Youri Djorkaeff, Chris Henderson (Markus Schopp 46), Amado Guevara (Blake Camp 77), Edson Buddle (Jozy Altidore 59), John Wolyniec.
	29	2006-09-23	A	DC United	3-4	L	7-11-11	Guevara 3 (penalty kick) 20; Guevara 4 (Kovalenko 1) 82; Altidore 2 (Guevara 5, O'Rourke 1) 92+	Tony Meola, Marvell Wynne, Jeff Parke, Carlos Mendes, Seth Stammler (Chris Henderson 84), Amado Guevara, Danny O'Rourke, Markus Schopp (Blake Camp 68), Dema Kovalenko, Youri Djorkaeff, John Wolyniec (Jozy Altidore 76),
	30	2006-09-30	H	Chicago	1-0	W	8-11-11	Altidore 3 (Wynne 3, O'Rourke 2) 60	Jon Conway, Jeff Parke, Marvell Wynne (sent off 81), Carlos Mendes, Seth Stammler, Dema Kovalenko, Amado Guevara, Danny O'Rourke, Chris Henderson (Markus Schopp 65), Jozy Altidore (Taylor Graham 94+), John Wolyniec (Peter Canero 83).
	31	2006-10-07	A	Colorado	1-1	D	8-11-12	Guevara 5 (unassisted) 60	Jon Conway, Seth Stammler, Carlos Mendes, Jeff Parke, Peter Canero, Dema Kovalenko, Amado Guevara, Danny O'Rourke, Chris Henderson (Markus Schopp 58), Jozy Altidore, John Wolyniec (Edson Buddle 46) (Mike Magee 69),
	32	2006-10-14	H	Kansas City	3-2	W	9-11-12	Guevara 6 (penalty kick) 31; Guevara 7 (penalty kick) 60; Guevara 8 (unassisted) 75	Jon Conway, Marvell Wynne, Carlos Mendes, Jeff Parke, Todd Dunivant, Amado Guevara, Dema Kovalenko, Chris Henderson (Markus Schopp 61), Seth Stammler, Jozy Altidore (John Wolyniec 81), Youri Djorkaeff (Steve Jolley 94+).
	P-QF	2006-10-21	H	DC United	0-1	L			Jon Conway, Marvell Wynne, Todd Dunivant, Carlos Mendes (John Wolyniec 82), Jeff Parke, Dema Kovalenko (Taylor Graham 96+), Amado Guevara, Seth Stammler, Markus Schopp (Chris Henderson 88), Youri Djorkaeff, Jozy Altidore.
	P-QF	2006-10-29	A	DC United	1-1	D		Altidore 1 (Guevara 1) 70	Jon Conway, Todd Dunivant, Carlos Mendes (Mike Magee 87), Jeff Parke, Marvell Wynne (Taylor Graham 91+), Markus Schopp (Chris Henderson 43), Amado Guevara, Seth Stammler, Dema Kovalenko, Jozy Altidore, John Wolyniec,
	1	2007-04-07	A	Columbus	0-0	D	0-0-1		Ronald Waterreus, Marvell Wynne, Carlos Mendes, Seth Stammler, Todd Dunivant, Dane Richards (Sinisa Ubiparipovic 84), Dema Kovalenko, Claudio Reyna, Dave van den Bergh, John Wolyniec, Jozy Altidore (Clint Mathis 61).
	2	2007-04-15	H	Dallas	3-0	W	1-0-1	Altidore 1 (Mathis 1) 18; Mathis 1 (Altidore 1, Richards 1) 34; van den Bergh 1 (unassisted) 93+	Ronald Waterreus (Jon Conway 46), Hunter Freeman, Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards, Dema Kovalenko, Clint Mathis, Seth Stammler, Dave van den Bergh, Jozy Altidore,
	3	2007-04-21	H	Houston	1-0	W	2-0-1	Altidore 2 (Freeman 1) 60	Ronald Waterreus, Hunter Freeman, Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards (Seth Stammler 54), Dema Kovalenko, Claudio Reyna, Dave van den Bergh (Joe Vide 91+), Jozy Altidore (John Wolyniec 74), Clint Mathis (sent off 36)
	4	2007-04-26	A	Dallas	1-0	W	3-0-1	Freeman 1 (van den Bergh 1, Altidore 2) 79	Ronald Waterreus, Hunter Freeman, Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards, Dema Kovalenko, Claudio Reyna (Sinisa Ubiparipovic 90), Seth Stammler, Dave van den Bergh (Tim Regan 82), Jozy Altidore (Jerrod Laventure 86),
	5	2007-05-05	A	Real Salt Lake	3-3	D	3-0-2	Richards 1 (van den Bergh 2) 12; Mathis 2 (van den Bergh 3) 28; Mathis 3 (Kovalenko 1, Reyna 1) 83	Ronald Waterreus (Jon Conway 72), Hunter Freeman, Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards (Dema Kovalenko 80), Claudio Reyna, Seth Stammler, Dave van den Bergh, Jozy Altidore (John Wolyniec 86), Clint Mathis.
	OC-Q	2007-05-08	A	Los Angeles	1-3	L		Angel (unassisted) 109	Jon Conway, Hunter Freeman (Seth Stammler 33), Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards, Claudio Reyna (Sinisa Ubiparipovic 104), Dema Kovalenko, Dave van den Bergh, Jozy Altidore (Juan Pablo Angel 62), Clint Mathis (John Wolyniec 71).
	6	2007-05-13	H	Colorado	0-1	L	3-1-2		Jon Conway, Tim Regan (Sinisa Ubiparipovic 46), Carlos Mendes (Jozy Altidore 77), Jeff Parke, Todd Dunivant, Dane Richards, Seth Stammler, Dema Kovalenko, Clint Mathis, Dave van den Bergh, Juan Pablo Angel,
	7	2007-05-19	H	Columbus	4-0	W	4-1-2	Wolyniec 1 (Richards 2, Angel 1) 17; Mathis 4 (unassisted) 51; Angel 1 (unassisted) 61; Caccavale 1 (Ubiparipovic 1) 92+	Jon Conway, Dema Kovalenko, Carlos Mendes, Jeff Parke, Todd Dunivant, Dane Richards (Sinisa Ubiparipovic 76), Seth Stammler, Clint Mathis, Dave van den Bergh (Elie Ikangu 82), Juan Pablo Angel, John Wolyniec (Sal Caccavale 88),
	8	2007-05-24	H	Chicago	3-0	W	5-1-2	Altidore 3 (Wolyniec 1, Angel 2) 1; Angel 2 (unassisted) 3; Angel 3 (Graham 1, Stammler 1) 68	Jon Conway, Dema Kovalenko, Carlos Mendes, Jeff Parke (Taylor Graham 46), Dave van den Bergh, Dane Richards (Markus Schopp 78), Clint Mathis, Seth Stammler, Jozy Altidore, Juan Pablo Angel, John Wolyniec (Sinisa Ubiparipovic 60),
	9	2007-06-02	A	Kansas City	2-3	L	5-2-2	Angel 4 (Wolyniec 2, Reyna 2) 8; Kovalenko 1 (unassisted) 88	Jon Conway, Dema Kovalenko, Jeff Parke (Taylor Graham 46), Carlos Mendes, Seth Stammler (Jozy Altidore 81), Claudio Reyna, Dane Richards, Clint Mathis (sent off 36), Dave van den Bergh, John Wolyniec (Sinisa Ubiparipovic 55), Juan Pablo Angel.
	10	2007-06-06	A	Toronto	2-1	W	6-2-2	Angel 5 (unassisted) 69; Angel 6 (unassisted) 71	Jon Conway, Markus Schopp (Jeff Parke 73), Taylor Graham, Carlos Mendes, Seth Stammler, Dane Richards, Dema Kovalenko, Claudio Reyna, Dave van den Bergh, Jozy Altidore (John Wolyniec 81), Juan Pablo Angel.
	11	2007-06-10	A	DC United	2-4	L	6-3-2	Kovalenko 2 (Schopp 1) 18; Angel 7 (Altidore 3, Parke 1) 85	Ronald Waterreus, Taylor Graham (Sinisa Ubiparipovic 73), Carlos Mendes, Seth Stammler, Markus Schopp (Jeff Parke 66), Dane Richards, Dema Kovalenko, Claudio Reyna, Dave van den Bergh (Jozy Altidore 57), Juan Pablo Angel, Clint Mathis,
