									
									
	11	2007-06-10	A	Columbus	2-1	W	5-5-1	Ngwenya 3 (Davis 3) 22; own goal (Marshall) 29	Pat Onstad, Craig Waibel, Ryan Cochrane, Eddie Robinson (Patrick Ianni 62), Wade Barrett, Brian Mullan, Kelly Gray, Richard Mulrooney, Brad Davis (Corey Ashe 58), Joseph Ngwenya, Chris Wondolowski (Stuart Holden 74).
	12	2007-06-21	H	Chivas USA	4-0	W	6-5-1	Mullan 1 (unassisted) 5; Davis 1 (Barrett 1) 55; Davis 2 (Ngwenya 2, Holden 1) 70; Davis 3 (penalty kick) 75	Zach Wells, Craig Waibel, Ryan Cochrane, Eddie Robinson (Patrick Ianni 76), Wade Barrett, Stuart Holden, Kelly Gray, Richard Mulrooney, Brad Davis (Corey Ashe 76), Brian Mullan (Chris Wondolowski 84), Joseph Ngwenya,
	13	2007-06-24	A	Kansas City	1-0	W	7-5-1	Ianni 1 (Holden 2) 81	Pat Onstad, Craig Waibel, Ryan Cochrane, Patrick Ianni, Wade Barrett, Stuart Holden, Kelly Gray, Richard Mulrooney, Brad Davis (Corey Ashe 67), Brian Mullan (Chris Wondolowski 86), Joseph Ngwenya (Dwayne De Rosario 76).
	14	2007-06-30	A	Dallas	0-0	D	7-5-2		Zach Wells, Craig Waibel, Ryan Cochrane, Eddie Robinson, Wade Barrett, Brian Mullan (Chris Wondolowski 89), Dwayne De Rosario, Richard Mulrooney, Brad Davis (Corey Ashe 74), Brian Ching, Joseph Ngwenya (Stuart Holden 74),
	15	2007-07-05	H	New York	4-0	W	8-5-2	Ngwenya 4 (Holden 3) 28; Ching 3 (unassisted) 32; Ngwenya 5 (Holden 4) 50; Holden 2 (Jaqua 1) 81	Pat Onstad, Ryan Cochrane, Patrick Ianni, Craig Waibel, Wade Barrett, Stuart Holden (Corey Ashe 82), Dwayne De Rosario, Richard Mulrooney, Brian Mullan, Joseph Ngwenya (Chris Wondolowski 46), Brian Ching (Nate Jaqua 85),
	16	2007-07-08	H	DC United	1-0	W	9-5-2	Ching 4 (Mulrooney 1) 33	Pat Onstad, Craig Waibel, Patrick Ianni, Eddie Robinson, Wade Barrett, Brian Mullan, Dwayne De Rosario (Ricardo Clark 72), Richard Mulrooney, Stuart Holden (Corey Ashe 83), Joseph Ngwenya (Nate Jaqua 64), Brian Ching.
	OC-3rd	2007-07-10	A	Charleston	0-1	L			Zach Wells, Patrick Ianni, Ryan Cochrane (Stuart Holden 33, Nate Jaqua 62, Brian Mullan 102), Mike Chabala, John Michael Hayden, Nick Hatzke, Mpho Moloi, Corey Ashe (Eddie Robinson 66), Erik Ustruck, Paul Dalglish, Chris Wondolowski.
	17	2007-07-12	A	Chicago	4-0	W	10-5-2	Holden 3 (Barrett 2, Clark 3) 31; Jaqua 2 (u/a) 58; Ngwenya 6 (Jaqua 2) 62; Wondolowski 1 (De Rosario 1) 91+	Pat Onstad, Craig Waibel, Wade Barrett, Eddie Robinson, Ryan Cochrane (Patrick Ianni 45), Brian Mullan, Ricardo Clark, Richard Mulrooney, Stuart Holden, Nate Jaqua (Chris Wondolowski 91+), Joseph Ngwenya (Dwayne De Rosario 81).
	18	2007-07-15	H	Toronto	0-0	D	10-5-3		Pat Onstad, Craig Waibel, Patrick Ianni, Eddie Robinson (Chris Wondolowski 86), Wade Barrett, Ricardo Clark, Dwayne De Rosario, Stuart Holden, Brian Mullan (Richard Mulrooney 46), Brian Ching, Joseph Ngwenya (Nate Jaqua 60).
	19	2007-07-22	A	New England	3-3	D	10-5-4	De Rosario 4 (Robinson 1) 49; Ching 5 (Ngwenya 3) 60; Ching 6 (Holden 5) 61	Pat Onstad, Eddie Robinson, Craig Waibel, Wade Barrett, Ryan Cochrane, Nate Jaqua (Corey Ashe 81), Richard Mulrooney, Dwayne De Rosario, Stuart Holden, Joseph Ngwenya, Brian Ching.
